Id,Body_new
62137256,"I am using stripe-node library for integrating the Stripe payment gateway 
Here is my lambda function to cancel the subscription  

I am getting this stack trace error in cloud watch 

When I tried to cancel the subscription via CURL as suggested in docs  It worked fine  

"
52275235,"Im pretty new to the whole Serverless landscape  and am trying to wrap my head around when to use Fargate vs Lambda  
I am aware that Fargate is a serverless subset of ECS  and Lambda is serverless as well but driven by events  But Id like to be able to explain the two paradigms in simple terms to other folks that are familiar with containers but not that much with AWS and serverless  
Currently we have a couple of physical servers in charge of receiving text files  parsing them out  and populating several db tables with the results  Based on my understanding  I think this would be a use case better suited for Lambda because the process that parses out the text files is triggered by a schedule  is not long running  and ramps down when not in use  
However  if we were to port over one of our servers that receive API calls  we would probably want to use Fargate because we would always need at least one instance of the image up and running  
In terms of containers  and in very general terms would it be safe to say that if the container is designed to do:  

Then it is a job for Lambda  
But if the container is designed to do something like:

Then it is a job for Fargate  
Is this a good analogy  
"
69111239,"I’m looking for a way to transfer cloudwatch logs to s3 bucket  I found I can use subscription filter in cloudwatch  I see two options 
One is CW -&gt; Kinesis Firehose -&gt; S3 
Other one is CW -&gt; lambda -&gt; S3 
Do you know which one is better  I feel like Kinesis firehose is easier to set up  but is using lambda cheaper 
"
40829263,"I have the following situation that I try to find the best solution for  
A device writes its GPS coordinates every second to a csv file and uploads the file every x minutes to s3 before starting a new csv 
Later I want to be able to get the GPS data for a specific time period e g 2016-11-11 8am  until 2016-11-11 2pm
Here are two solutions that I am currently considering:

Use a lambda function to automatically save the csv data to a dynamoDB record
Only save the metadata (csv gps timestamp-start  timestamp-end  s3Filename) in dynamoDB and then request the files directly from s3 

However both solutions seem to have a major drawback:

The gps data uses about 40 bytes per record (second)  So if I use 10min chunks this will result in a 24 kB file  dynamoDB charges write capacities by item size (1 write capacity unit = 1 kB)  So this would require 24 units for a single write  Reads (4kB/unit) are even worse since a user may request timeframes greater than 10 min  So for a request covering e g  6 hours (=864kB) it would require a read capacity of 216  This will just be too expensive considering multiple users 
When I read directly from S3 I face the browser limiting the number of concurrent requests  The 6 hour timespan for instance would cover 36 files  This might still be acceptable  considering a connection limit of 6  But a request for 24 hours (=144 files) would just take too long 

Any idea how to solve the problem 
best regards  Chris
"
47804191,"Ive seen this post here:  which gives an example of how to use Spring in a Serverless scenario  but I believe that this still involves creating the Spring context  an expensive thing to do every time a request comes in  And I am wondering if Spring  but also the traditional web application frameworks are even truely compatible with the severless model  as they all tend to assume the server is only going to initialise on start  and then not again till the server is restarted  as opposed to being immediately ready to handle a request and not needing to initialize a Spring context for instance  So then these frameworks tend to do allot of stuff in the start up phase  which is not good I believe when you dont have a server per-say  and you effectively need to start up every time your would call what would be a lambda in AWS 
So my question is are these traditional web frameworks  such as Spring  which perform allot of compute when starting up still applicable in the Serverless model  for instance: AWS lambda 
"
61873077,"Im using an AWS serverless architecture to build an ecommerce platform and was wondering if the following is a smart way to handle images:

Use S3 for image storage 
When a new product is uploaded (description  images  etc) it will trigger a lambda function to create different sized images using a node library called  (a thumbnail  medium and large image size) 
These images will be stored in S3 (forget about caching for now if possible) and the URLs will be saved as part of the products object in a no-sql DB 
Do the same for each product image I want to add (i e  store 3 instances of the same image for each image) 

Aside from using a service like cloudinary is this a cheap and scalable way to handle images 
Many thanks
"
69076040,"I want to use AWS API Gateway HTTP API instead of old REST with my lambda functions  for pricing reasons 
Difference here: 
What is the option in Zappa for this 


[EDIT]
Not sure if its linked  but I encountered 
and then using this as  (using ):

"
45359497,"I have a program that performs several thousand monte-carlo simulations to predict a result; I cant say what they really predict  so Im going to use another example from the indisputable existence of santa claus  since the content of those algorithms are not relevant to the question   I want to know how often each square on a Monopoly board is visited (to predict which the best properties to buy are)   To do this  I simulate thousands of games and collate the results   My current implementation is a stand-alone C# application but I want to move it to the cloud so that I can provide this as a service - each user can get personalised results by submitting the number of sides that each of their dice have 
The current implementation is also quite slow - it is very parallisable since each simulation is entirely independent but I only have 8 cores  so it takes upwards of 20 minutes to complete the full prediction with about 50000 individual simulations on my local machine 
The plan is to have AWS lambda functions each run one (or several) simulations and then collate - basically mapreduce it   I looked in to using AWS EMR (Elastic MapReduce) but that is way too large-scale for what I want  spinning up the instances to run the computations alone seems to take longer than the whole calculation alone (which would not matter for multi-hour offline analyses  but I want low-latency to respond over a web request) 
The ideal as I see it would be:
Lambda 0 - Fires off many other lambda functions  each doing a small part of the calculation 
Lambda 1  N - Do many simulations in parallel (the number is not a constant) 
Lambda N+1 - Collate all the results and return the answer 
There is a lambda mapreduce framework here:

But it seems to have one major drawback - each time a map stage completes  it writes its results to S3 (Im fine with using that as a temporary) then triggers a new lambda via an event   That triggered lambda looks to see if all the results have been written to storage yet   If not  it ends  if yes it does the reduction step   That seems like a fair solution  but Im just slightly concerned about a) race-hazards when two results come in together  could two reducers both compute the results   And b) that seems like it is firing off a lot of lambdas that all just decide not to run (I know theyre cheap to run  but doubling the number to two per simulation - calculate and maybe reduce - will obviously double the costs)   Is there a way to fire off an S3 result after  say  100 files are written to a folder instead of after every one 
I looked at using step functions  but Im not sure how to fire many lambdas in parallel in one step and have them all return before the state machine transitions   Step functions would however be useful for the final wrinkle - I want to hide all this behind an API 
From what Ive read  APIs can fire off a lambda and return the result of that lambda  but I dont want the invoked lambda to be the one returning the result   It isnt when you instead invoke a step function from the API  the results of the last state are returned by the API call instead 
In short  I want:
API request -&gt; Calculate results in parallel -&gt; API response
It is that bit in the middle Im not clear how to do  while being able to return all the results as a response to the original request - either on their own are easy 
A few options I can see:
Use a step function  which is natively supported by the AWS API gateway now  and invoke multiple lambdas in one state  waiting for them all to return before transitioning 
Use AWS EMR  but somehow keep the provisioned instances always live to avoid the provisioning time overheads   This obviously negates the scalability of Lambda and is more expensive 
Use the mapreduce framework  or something similar  and find a way to respond to an incoming request from a different lambda to the one that was initially invoked by the API request   Ideally also reduce the number of S3 events involved here  but thats not a priority 
Respond instantly to the original API request from the first lambda  then push more data to the user later when the calculations finish (they should only take about 30 seconds with the parallelism  and the domain is such that that is an acceptable time to wait for a response  even an HTTP response) 
I doubt it will make any difference to the solution  since it is just an expansion of the middle bit  not a fundamental change  but the real calculation is iterative  so would be:
Request -&gt; Mapreduce -&gt; Mapreduce -&gt;     -&gt; Response
As long as I know how to chain one set of lambda functions within a request  chaining more should be just more of the same (I hope) 
Thank you 
P S   I cant create them  and neither the tags  nor  exist yet 
"
65405656,"After creating and using an Authorizer in Api Gateway  there is an option to enable Authorization Caching  with a variable TTL(seconds) settings 

What is the pricing involved with this authorization caching 
"
66993650,"I am getting the following error message from the Azure logs:

I think the offending code is:

Azure seems to be struggling to pull the referer from the req headers   It works in VScode   I use the referer to build a redirect URL after a Stripe payment request  This redirect is obviously different in DEV  TEST and PROD 
Any ideas what Im doing wrong 
"
54144737,"In my Lambda I am trying to parse the content of a document from s3 bucket  The document I am processing is a txt file with more than 100Mb  I need to parse only the first line of the file  
What is the best cost-effective way to read the file 
Currently  I am taking the content using getObjectContent() method and taking the 1st line from it like this  

Is it a good way to read the entire content just to read the first line  Is there any method available to read n number of lines from a file or n number of bytes from a file  
"
51407771,"I am using Hashicorp Terraform to define an AWS API Gateway to hit a Lambda function  I have a requirement that I need to tag my AWS resources with a particular tag so that costs can be tracked  Terraform seems to allow this for most resources  However  when creating an API Gateway stage using  I do not have the option to specify tags 
I see that Terraform recently added the resource   This one does allow tags to be specified  But  aws_api_gateway_stage requires an aws_api_gateway_deployment  If I give them the same stage_name as so:

Then they both resources try to create the stage and I get an error:
aws_api_gateway_stage PlayLambdaApiGatewayStage: Error creating API Gateway Stage: ConflictException: Stage already exists
    status code: 409  request id: f67a10c4-8aad-11e8-b486-c337ea2d214f
Here it would seem that the aws_api_gateway_deployment already created the stage  so the aws_api_gateway_stage resource failed to create it also  If I add the stage to the deployments depends_on so that the stage gets created first  it complains about there being a cycle between the two  
So  it seems like:

aws_api_gateway_stage is only intended to add additional stages to a deployment  rather than creating a stage to use for the deployment
aws_api_gateway_deployment does not allow tags to be specified when it creates the stage 

Any ideas  What am I missing 
"
55083541,"Looking in CloudWatch logs  I see these errors repeated continuously  approximately twice a second:

Does anyone know what these are  Ive tried Googling the exact and partial errors and was amazed to see that theres nothing out there (well Google  anyway  has never seen them )
I am concerned because --even if they are nothing to worry about-- they are generating millions of log entries and thus costing me lots in AWS fees 
Thanks in advance 
"
56687133,"i use AWS Api Gateway and a Lambda function to process Paypal (Ipn) instant notification messages  how can i secure my api gateway to only allow access to the message sent by Paypal which are then passed on to my lambda function  at the moment the api is open to anyone to access and i am afraid of malicious activity triggering the api and lambda function and thus incurring costs on my behalf 
i have secured my other Apis using Cognito and the associated lambda functions using roles and permission policies but dont know how to handle the calls on my ipn api as these will be unauthorized 
"
45320021,"Im looking into serverless technology (specifically  Python  Django and  on AWS Lambda) and one thing about error handling struck me  In the Zappa docs it says

By default  AWS Lambda will attempt to retry an event based (non-API Gateway  e g  CloudWatch) invocation if an exception has been thrown 

In the   I read:

Depending on the event source  AWS Lambda may retry the failed Lambda function  For example  if Kinesis is the event source  AWS Lambda will retry the failed invocation until the Lambda function succeeds or the records in the stream expire 

Does this mean a function will be called an infinite number of times when it raises an unhandled exception  If this goes on unchecked  the costs must go through the roof 
Related to that; what is meant by until the records in the stream expire  What records  and what stream 
"
44614048,"Im using AWS Lambda to consume from Kinesis  My Lambda function doesnt have any requirements on max concurrency  Is there any reason for me to not have the maximum possible number of shards for my stream  I cant see that number of shards would affect cost 
"
55352734,"I have built a deployment package with pandas  numpy  etc for my sample code to run  The size is some 46 MB  Doubt is  do I have to zip my code update every time and again update the entire deployment package to AWS S3 for a simple code update too 
Is there any other way  by which  I can avoid the 45 MB upload cost of S3 everytime and just upload the few KBs of code 
"
33004830,"I want to create a few HTTP points where mobile clients  servers &amp; IoT devices will be posting data  I may need to preprocess the events &amp; act up on them  Eventually I want to access all the raw data &amp; make queries using Domo  Cloud Business Intelligence | Chartio or Tableau  
I need to understand what are the differences &amp; advantages for the following architectures:

AWS API Management + Lambda + Redshift: I can create an HTTP endpoint &amp; a lambda function that will parse the data  compute &amp; store in Redshift
Kinesis Firehose + Redshift (how do I stream the data over HTTP here )
S3 + Kinesis + Redshift (I can use an HTTP endpoint that writes data to S3)
S3 + Kinesis Firehose + Redshift
S3 + Lambda + Redshift

I feel like 3  4 &amp; 5 create redundancy because of S3 
Will the execution of Lambda functions have a significant cost overhead over using Kinesis 
"
57943748,"The main question is: how is time accounted in a wsgi application deployed on aws Lambda 
Suppose I deploy the following simple Flask app:

using Zappa on AWS Lambda  with the following configuration:

Now if AWS has a request for my website  it will spin up a container with my code inside and let it deal with the request  Suppose the request is served in 200ms 
Obviously the Lambda with the wsgi server inside continues running (Zappa by default makes the lambda run for at least 30s) 
So now to the various subquestions:

How much time am I charged for the execution 

200ms because of the request duration
30s because of the below limit for my lambda execution time
until the lambda is killed by AWS to reclaim space (which could occur even 30-45 minutes after)

If another request come along (and the first one is still being served) will the second request spin up another Lambda container or it will be queued until a threshold time has passed 

I expected to be charged just for the 200ms by reading AWS Lambda pricing page  but I would bet on it charging for 30s because  after all  Im the one who imposed such limit 
In case Im just charged for 200ms (and subsequent requests time) but the container keeps running uninterruptly for 30-45 minutes  I have a third subquestion:

Suppose now that I want to use a global variable as a simple local cache and synchronize it with a database (lets say DynamoDB) before the container is killed 
To do this I would like to raise the execution time limit of my lambdas to 15m  then at lambda creation set a Timer to fire a function that synchronizes the state and aborts the function after 14m30s 
How would accounted running time change in this settings (i e  with a Timer that fires after a certain amount of time) 

The proposed lambda code for this subquestion is:

Thanks in advance for any information 
"
56274163,"I am currently using AWS EC2 for my workloads  
Now I want to convert the EC2 server to the Serverless Platform i e(API Gateway and Lambda)  
I have also followed different blogs and I am ready to go with the serverless  But  my one concern is on pricing  
How can I predict per month cost for the serverless according to my use of EC2  Will the EC2 Cloudwatch metrics help me to calculate the costing  
How can I make cost comparison  
"
58734531,"I am exploring CloudWatch Logs streams to Firehose  As I understand so far  Cloudwatch Subscription Filter is an event that triggers a lambda to digest the CloudWatch logs and send it to a different destination (ElasticSearch or Firehose or     another custom lambda)  Please correct me if I am wrong  
My concern at the case Cloudwatch Logs Stream to Firehose are: 
1/ In term of performance + pricing  is there any difference between : 

Cloudwatch Subscription Filter -&gt; Firehose 
Cloudwatch Subscription Filter -&gt; Lambda -&gt; Firehose 

2/ Which data format does Firehose received from Cloudwatch 

Cloudwatch Subscription Filter -&gt; Firehose : I dont know
Cloudwatch Subscription Filter -&gt; Lambda -&gt; Firehose : I think lambda can transform the logs to JSON then put it to Firehose 

Any suggestion is appreciated 
"
60361736,"I have a lot of dotnet lambda microservices using SSM parameter store for configuration purposes  Its been quite adventageous over environment variables as Im sharing a lot of configuration across different microservices  Though recently Ive started pushing the limits of it  It now affects my throughput and started costing more than Id like 
Ive considered using the amazon extension for dotnet configuration manager  but it falls short for my requirements  I need the configuration to hot swap to keep the microservices running healthy at high uptime  Which wont happen with its current implementation  Deploying all microservices just for a configuration change is not an option either 
This lead me to research a cache solution that is able to at least invalidate the cache from outside  but I couldnt come accross anything that works with SSM parameter store out of box 
At worst  Ill need to come up with another microservice with its own db that takes care of the configuration  but I dont wanna go down that path tbh 
What is the general approach that is being used this kind of scenarios 
"
60580598,"I have data saved in a Microsoft excel file  I need to turn that data into something that a Lambda function can parse 
I think the best way to do this is to convert the excel file into a JSON file (and then my Lambda function can read and parse it) 
Whats the best way to do this 
To convert the excel data file into a JSON file  I have found some handy online converter tools  like   It seems to work 
However  that converter and others add in  wherever there are line breaks in the data  and  wherever there are quotes in the data  (the line breaks and especially quotes need to be in the data)
So to properly read the data in the JSON file  I have to then get rid of these changes to the raw data 
Is there another way to do this  Such as a converter that does not change the raw data in this way  Or some method other than a converter 
Once the raw data has been changed (by adding in stuff like  and  like I mention above)  it becomes cumbersome to remove it  I can do a find/replace to get rid of the changes  but that adds steps that can become costly time wise  And using regex could add performance hits 
**EDIT: Note that I probably need a method that creates an actual document (so a program that produces the data in a client browser would not work)  I am looking to create an actual document that my Lambda can then analyze  **
"
54579390,"The challenge is to run a set of data processing and data science scripts that consume more memory than expected 
Here are my requirements:

Running 10-15 Python 3 5 scripts via Cron Scheduler
These different 10-15 scripts each take somewhere between 10 seconds to 20 minutes to complete
They run on different hours of the day  some of them run every 10 minute while some run once a day
Each script logs what it has done so that I can take a look at it later if something goes wrong
Some of the scripts sends e-mails to me and to my team mates
None of the scripts have an HTTP/web server component; they all run on Cron schedules and not user-facing
All the scripts code is fed from my Github repository; when scripts wake up  they first do a git pull origin master and then start executing  That means  pushing to master causes all scripts to be on the latest version 

Here is what I currently have:

Currently I am using 3 Digital Ocean servers (droplets) for these scripts
Some of the scripts require a huge amount of memory (I get segmentation fault in droplets with less than 4GB of memory)
I am willing to introduce a new script that might require even larger memory (the new script currently faults in a 4GB droplet)
The setup of the droplets are relatively easy (thanks to Python venv) but not to the point of executing a single command to spin off a new droplet and set it up

Having a full dedicated 8GB / 16B droplet for my new script sounds a bit inefficient and expensive  
What would be a more efficient way to handle this 
"
58317315,"I have a requirement of creating an ECS Cluster without using autoscaling 
This is because of a Dedicated Host (DH)  Tenancy=Host  is not supported with ASGs   DH is mainly for cost savings and for some cases because of the savings is worth doing even if we cant use ASGs 
I understand this can be done using Macros and Custom Resources backed up with Lambda or using Troposphere to loop over the instance 
But to start with any example of the same or any other approach would be really appreciated  
Below is my appsec yaml template file:

"
63032033,"I have Next js web application hosted on Vercel with its database on Mongo Cloud Atlas  My goal is to assess cost  speed and convenience
Next js can serve static files by placing the files in the same folder as the website itslef  That being said  is it faster to serve images from next or Mongo 
Also  from a cost perspective  mongo is not free 
"
31728414,"Im looking to create a RESTful API using AWS Lambda/API Gateway connected to a MongoDB database  Ive read that connections to MongoDB are relatively expensive so its best practice to retain a connection for reuse once its been established rather than making new connections for every new query 
This is pretty straight forward for normal applications as you can establish a connection during start up and reuse it during the applications lifetime  But  since Lambda is designed to be stateless retaining this connection seems to be less straight forward 
Therefore  Im wondering what would be the best way to approach this database connection issue  Am I forced to make new connections every time a Lambda function is invoked or is there a way to pool/cache these connections for more efficient queries 
Thanks 
"
66360653,"For a CRUD application what would be the best approach to design AWS lambda function:

Create a single lambda function and differentiate each call with a switch case in the handler 
Create a single lambda function but with a separate handler for each call  Is it possible even 
Create a separate lambda function for each operation 

As these are just simple CRUD operations  size is not a big factor  But I am bit concerns with the managing and cost-effectiveness 
"
69843744,"I have checked most of the GCP services and Cloud Functions &amp; Run are awesome  but they have limited runtime  also the App engine is designed for website hosting  not for temporary backend tasks 
so is there any service that supports my case  with serverless behavior where just pay for usage 
"
46154682,"I am looking at serverless architecture to process some customer data  The process itself is probably quite quick  but for various reasons I would like the cloud service provider to gurantee executional isolation  So far  Ive talked to a rep from Amazon  who said that Amazon Lambda are not effectively isolated  and the lambda container may end up being reused 
Effectively  when running a function and  say  writing something to memory or disk (here we might not have control  as part of the solution would let customers execute arbitrary code) I would like a sandbox isolation gurantee 
Ive read that Microsoft was going to offer such isolation  but apart from a   I couldnt find and concrete information  There they alude to extra costs of sandboxing functions for example  
So is there any provider that could gurantee executional isolation 
"
62699781,"Im attempting to use an AWS Lambda function as a scheduling agent to post recurring payments to a payment api (USIO)  The function used to make the post request is as follows:

where data is an object like so:

and the post function is called like so:

Despite verifying that obj inputs are all valid  I continue to receive a Status code: 404 logged when the POST request is made   No VPCs have been added to the lambda function 
Im new to making api calls via lambda  but was able to receive a 200 status code when testing the function with a different api address   Wondering what may be causing the 404 status code in this instance 
"
45692168,"I have a Python scraping script I wish to run on AWS Lambda  to save on EC2 costs  However  the script also requires PhantomJS  oauth2client  PYOpenSSL  selenium and of course  Beautiful Soup to complete its scraping 
Is it possible to run Beautiful Soup (by running the additional required programs above too) on AWS Lambda 
"
57054559,"I have multiple CSV files containing data for different tables  with different file sizes varying from 1 MB to 1 5 GB  I want to process the data (replace/remove values of columns) row by row and then load the data to existing Redshift tables  This is once a day batch processing 

AWS Lambda:


Lambda has limitations of memory  hence I was not able to run process for  large CSV files 

EC2: I already have EC2 instance where I am running python script to transform and load the data to redshift  


I have keep EC2 running all the time  which has all python scripts which I want to run for all tables and environment created (installing  etc)  leads to more cost 

AWS Batch: 


I created a container image which has all the setup to run the python scripts  and pushed it to ECR 
I then set up AWS Batch job  which can take this container image and run it through ECS 
This is more optimized  I only pay for EC2 used and ECR image storage 
But all the development and unit testing I will have to do on my personal desktop and then push a container  no inline AWS service to test 

AWS Workspaces:


I am not much familiar with AWS Workspaces  but need inputs  can this also be used as aws batch to start and stop instance when required and run python scripts on that  edit or test scripts 
Also  Can I schedule it to run everyday at defined time 


I need a inputs on which service is best suitable  optimized solution for such use-case  Or It would also be great if anyone suggests a better way to use above services I mentioned in better way 
"
57995007,"I have built an EC2 reverse proxy (Nginx) that communicates with an external API endpoint over the internet  I have a Route53 DNS with an A record linking to my EC2  There are a few endpoints (Nginx locations) and depending on which url you hit  you are redirected to a specific proxy location  and forwarded to the right endpoint on the external API  It all works great 
Now i want to create some type of job that will test this process periodically to ensure that its running and notify me if its not  AWS has so many tools and i think i need to use Lambda and API Gateway 
Id like to hit my url(Route53 DNS) go thru the EC2 and receive a response from the endpoint server  My site does this  postman can  but i cant figure out how to accomplish this in an automated way and alert me based on the response values 
how can i test my full pathway (www example com/option -&gt; nginxEC2 path(/option) -&gt; www endpoint com/option) and be notified based on the results 
EDIT: i need to be able to send a body with this  if i send it without body the server returns 404  if i can send with a body/payload  ill get a response 
EDIT: basically looking for a way to hit my DNS  which thru A record  routes to my reverse proxy  to an endpoint  i just need to do an HTTP request to the Domain  and get and answer back and know the status code  
Mark Bs solution is the closest as the free site he sent me has an option to pay for this service  gonna leave it open a few more days  
"
53372107,"Currently  I have an AWS SQS as a trigger to my AWS Lambda function 
I would like to implement long polling to reduce costs since Ive used up 70% of my monthly free tier  mostly from empty receives 
I tried setting up long polling by changing the queue attribute  to :

However  this didnt seem to reduce the number of empty receives  where the settings were changed on 11/19  between 2:00 - 3:00  

According to the    has priority over the queue attribute 

Short polling occurs when the WaitTimeSeconds parameter of a
  ReceiveMessage request is set to 0 in one of two ways:

The ReceiveMessage call sets WaitTimeSeconds to 0 
The ReceiveMessage call doesn’t set WaitTimeSeconds  but the queue    attribute ReceiveMessageWaitTimeSeconds is set to 0 

Note
For the WaitTimeSeconds parameter of the ReceiveMessage action  a
  value set between 1 and 20 has priority over any value set for the
  queue attribute ReceiveMessageWaitTimeSeconds 

Since AWS Lambda is receiving the SQS requests  I dont think  can be configured  
Why doesnt my long polling configuration work in this situation  Am I misunderstanding something  or did I configure it wrong 
Thank you 
"
54287228,"I have an AWS Lambda function which triggers https request to Google API  I want the function to be awaitable  so that it does not end immediately  but only after getting response from Google API 
Yes  I know I pay for the execution  but this will not be called often  so it is fine 
The problem is that the http request does not seem to fire correctly  The callback is never executed 
I have made sure that the async/await works as expected by using setTimeout in a Promise  So the issue is somewhere in the https request 
Also note that I am using Pulumi to deploy to AWS  so there might be some hidden problem in there  I just cant figure out where 

The relevant code:
AWS Lambda which calls the Google API

"
43113198,"I am thinking to use AWS API Gateway and AWS Lambda(Python) to create a serverless APIs   but while designing this i was thinking of some aspects like pagination security caching versioning   etc 
so my question is: 
What is the best approach performance &amp; cost wise to implement API pagination with very big data (1 million records)  

should i implement the pagination in postgresql db  (i think this
would be slow)
should i not use postgresql db pagination and just cache all the results i get from db into aws elastic cache and then do server side pagination in lambda 

I appreciate your help guys   
"
62283393,"Im new to AWS Lambda and I recently started developing Lambda functions together with API Gateway and RDS as a simple backend-solution  
Ive been searching for an IDE where I can edit the code of the functions  Ive tried Cloud9 but Im looking for an environment thats not browser-based and with an app for mac  IntelliJ seems like an option too but its a bit expensive for my needs  
Any free / cheap alternatives for just editing the code of the Lambda-functions in an independent app for mac  
"
55340604,"would love to hear some opinions regarding hosting of an Angular Universal app 
Question - EC2 vs AWS Lambda
After finishing my application I initially created t2 micro linux instance to host my app  was happy to see that the site scores 97 in Googles page speed insight test 
Afterwards I came across AWS lambda  a serverless way to run my server rendering app   as its cost depends on the amount of requests (which Is extremely low on my website) thought that could be a nice way to avoid paying $10 a month 
The only issue is - Google speed test (using AWS Lambda) scored a sad 80     with a huge red flag on server response time 
After doing a few more tests seems like the function became warmer and got up to 92  thats not 98 but I can live with that 
The thing is  as Im planning to get about 20-50 requests spread through out the entire day it will stay cold  so SEO wise Ill stay on 80 score website instead of 98 
Is there something Im missing  As convenient as it is should I just stick with EC2 for my needs 
Thanks for reading &lt;3
"
39312837,"We have a  NET client application that uploads files to S3  There is an event notification registered on the bucket which triggers a Lambda to process the file  If we need to do maintenance  then we suspend our processing by removing the event notification and adding it back later when were ready to resume processing 
To process the backlog of files that have queued up in S3 during the period the event notification was disabled  we write a record to a kinesis stream with the S3 key to each file  and we have an event mapping that lets Lambda consume each kinesis record  This works great for us because it allows us to control our concurrency when we are processing a large backlog by controlling the number of shards in the stream  We were originally using SNS but when we had thousands of files that needed to be reprocessed SNS would keep starting Lambdas until we hit our concurrent executions threshold  which is why we switched to Kinesis 
The problem were facing right now is that the cost of kinesis is killing us  even though we barely use it  We get 150 - 200 files uploaded per minute  and our lambda takes about 15 seconds to process each one  If we suspend processing for a few hours we end up with thousands of files to process  We could easily reprocess them with a 128 shard stream  however that would cost us $1 400 / month  The current cost for running our Lambda each month is less than $300  It seems terrible that we have to increase our COGS by 400% just to be able to control our concurrency level during a recovery scenario 
I could attempt to keep the stream size small by default and then resize it on the fly before we re-process a large backlog  however resizing a stream from 1 shard up to 128 takes an incredibly long time  If were trying to recover from an unplanned outage then we cant afford to sit around waiting for the stream to resize before we can use it  So my questions are:

Can anyone recommend an alternative pattern to using kinesis shards for being able to control the upper bound on the number of concurrent lambdas draining a queue 
Is there something I am missing which would allow us to use Kinesis more cost efficiently 

"
43828054,"I have an AWS Lambda function which calls a deep learning function on   does some post processing on the results and then returns some data  Algorithmia provides a  which I am using that just makes things a little easier to send a request to an algorithm on the Algorithmia platform 
The problem is as follows: When an Algorithmia function hasnt been called for a while it is unloaded and the first call to warm it up (cold start) takes a while  possibly 30 seconds  If my Lambda function is going to be waiting for 30 seconds for a response whenever it happens to be triggering the Algorithmia function from a cold start thats going to be very expensive and wasteful 
Is there some way to send off a HTTP request in Lambda and when the request is finished the results are piped into a new Lambda function so as to not require a Lambda function to be waiting the entire time and wasting resources  Id expect not as Im not sure how that would practically work - does anyone have other ideas as to how to avoid waiting a while for a response and wasting Lambda resources 
Edit: In most cases (except obviously the ones where the Algorithmia algorithm takes a while to load from cold start) latency is an issue and I cant afford to increase latency by doing some workaround method with the Algorithmia function writing its response to S3 (for example) and then triggering a Lambda function 
"
55412624,"If my Lambda function written in Python takes 1 8 seconds to initialize (during a cold start) and 400 ms to execute  am I charged for the 400 ms execution time or the entire 2 2 seconds of initialization + execution time 
From X-Ray  I see:

From CloudWatch logs  I see:

What I understand from this is that I was billed for 500ms of execution time  so does that mean code initialization (e g  importing stuff) is free 
"
63954863,"In legacy AWS Lambda node js project there is a  property in  

I didnt pay attention to it before  but after upgrading  to v 2 0 0 I get the warning on :

It seems this property has become deprecated  but what did it do  Is it safe to remove it from  
"
55870453,"I have set up a simple intent 





But when I ask a question it gives me a generic error response like this:
Me: alexa ask viva bank when is the late fee charged
Alexa: Sorry  I dont know that 
Here is my lambda code  but I dont think it is getting that far 





Im really just looking to create a very simple pass through  where a question is asked to Alexa  and then I pipe that to an external API and have Alexa read the response 
"
69943722,"Im using AWS API Gateway and passing one large CSV file to backend Lambda  Due to limitation of AWS API gateway response time that is 30 seconds  its not processing 
I explored web socket option but its an expensive option because connections need to open all the time 
Can someone please advice me best solution to solve this issue 
Thanks
"
59698857,"We have been running multi-tier application on aws and using various aws services like ECS  Lambda and RDS  Looking for a solution to map billing items to actual system components  finding the most money spending component etc 
AWS improved its Detailed Cost Usage Reports and have Cost Explorer API however it only break down the billing to services or instances  However per instance breakdown does not bring so much value if you looking for what is the cost of each component  Any solutions/recommendations for this     
"
49053158,"I have a sync job (in Node js) which has to process several hundred of documents in one batch  For each of them also perform several tasks  As usually  after deployment  such job will become a blackbox: without propper logging it is impossible to find a problem 
Therefore  I log any reasonable information - which document job is being processed  what task is performing now etc  I use console log / console error for logging  This results in a very large log file  which is not that big problem when running localy 
Once deployed on AWS  is there any best practice / limitation for logging  I am afraid of costs also 
Thanks 
"
61861078,"I am building a basic crud web app and I want to deploy it to AWS  I read about many services only at a high  but before I implemented anything I wanted to know if the following plan was feasible and at least somewhat efficient:

Deploy the static content of a (React) Single Page Application to an S3 bucket  My plan is to use an S3 bucket to serve this static content with a custom domain name 
Deploy an API (that performs crud operations) using API Gateway and Lambda  This API will interact with DynamoDB for storage  This API is expected to only be used by my single page app so my assumption is that I can secure it and make it non-public 

My understanding is that the above is a relatively cost efficient architecture for aws (though I expect to remain in the free tier) 
Any major holes in my plan or something I overlooked  I know I could choose a million ways to do this including Elastic Beanstalk  but I would appreciate any advice on any different ways this can be achieved  as well as any insight on the trade offs I can make  
"
57532771,"I have a Lambda function that needs to connect to S3  RDS  and Rekognition   Obviously this means putting it in a VPC  which of course kills internet access (thanks AWS    )
I was able to maintain access to S3 by simply creating a networking endpoint to    This prevented me from having to create a Gateway  as I refuse to pay $33 a month simply for my Lambda function to access the internet    
But  are there really no endpoints that will work with Rekognition  I didnt see anything obvious  but Im really out of my comfort zone as it is dealing with VPC networking  so I wanted to double check to see if any of the other 45 endpoints would work  or if anyone has come up with any work-arounds 
"
