Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense,Body_new
60593344,1,,,2020-03-09 00:25:01,,2,256,"<p>I am going to mention my needs and what I have currently in place so bear with me. Firstly, a lambda function say <strong>F1</strong> which when invoked will get 100 links from a site. Most of these links say about 95 are the same as when F1 was invoked the previous time, so further processing must be done with only those 5 ""new"" links. One solution was to write to a Dynamodb database the links that are processed already and each time the F1 is invoked, query the database and skip those links. But I found that the ""database read"" although in milliseconds is doubling up lambda runtime and this can add up especially if F1 is called frequently and if there are say a million processed links. So I decided to use Elasticache with Redis.</p>

<p>I quickly found that Redis can be accessed only when F1 runs on the same VPC and because F1 needs access to the internet you need NAT. (I don't know much about networking) So I followed the guidelines and set up VPC and NAT and got everything to work. I was delighted with performance improvements, almost reduced the expected lambda cost in half to 30$ per month. But then I found that NAT is not included in the free tier and I have to pay almost 30$ per month just for NAT. This is not ideal for me as this project can be in development for months and I feel like I am paying the same amount as <em>compute</em> just for <em>internet access</em>.</p>

<p>I would like to know if I am making any fundamental mistakes. Am I using the Elasticache in the right way? Is there a better way to access both Redis and the internet? Is there any way to structure my stack differently so that I retain the performance without essentially paying twice the amount after free tier ends. Maybe add another lambda function? I don't have any ideas. Any <strong>minute</strong> improvements are much appreciated. Thank you.</p>
",6909259.0,,,,,2020-03-09 02:10:56,AWS Lambda with Elasticache Redis without NAT,<amazon-web-services><redis><aws-lambda><amazon-dynamodb><amazon-vpc>,1,3,,,,CC BY-SA 4.0,I am going to mention my needs and what I have currently in place so bear with me  Firstly  a lambda function say F1 which when invoked will get 100 links from a site  Most of these links say about 95 are the same as when F1 was invoked the previous time  so further processing must be done with only those 5 new links  One solution was to write to a Dynamodb database the links that are processed already and each time the F1 is invoked  query the database and skip those links  But I found that the database read although in milliseconds is doubling up lambda runtime and this can add up especially if F1 is called frequently and if there are say a million processed links  So I decided to use Elasticache with Redis  I quickly found that Redis can be accessed only when F1 runs on the same VPC and because F1 needs access to the internet you need NAT  (I dont know much about networking) So I followed the guidelines and set up VPC and NAT and got everything to work  I was delighted with performance improvements  almost reduced the expected lambda cost in half to 30$ per month  But then I found that NAT is not included in the free tier and I have to pay almost 30$ per month just for NAT  This is not ideal for me as this project can be in development for months and I feel like I am paying the same amount as compute just for internet access  I would like to know if I am making any fundamental mistakes  Am I using the Elasticache in the right way  Is there a better way to access both Redis and the internet  Is there any way to structure my stack differently so that I retain the performance without essentially paying twice the amount after free tier ends  Maybe add another lambda function  I dont have any ideas  Any minute improvements are much appreciated  Thank you  
60602511,1,,,2020-03-09 14:21:37,,-2,40,"<p>Im trying to print out every snapshot that hasn't got the specific Tag ""CostReference"" inside my aws account. </p>

<p>To Iterate through the snapshots I'm using: </p>

<pre><code>    for snapshot in snapshots:

    if(not costreferencetag_isset_snapshot(snapshot)):
        print(""[SNAPSHOT] "" + str(snapshot))
        print(""[INFO]: No CostReferenceTag!! \n"")
        missingtagginginfo = missingtagginginfo + str(snapshot) + "": No CostReferenceTag\n""
        count_snapshot += 1
        continue
    else:
        costreference_snapshot = get_costreference_snapshot(snapshot)

        if costreference_snapshot not in managedpsp:
            print(""[SNAPSHOT] "" + str(snapshot))
            print(""[INFO]: The PSP: "" + costreference_snapshot + "" of: "" + str(snapshot) + "" is WRONG! \n"")
            missingtagginginfo = missingtagginginfo + str(snapshot) + "" "" + costreference_snapshot + "": Wrong PSP\n""
            count_snapshot += 1
print(count_snapshot)
</code></pre>

<p>So far so good the code is working, but I'm also getting the public Snapshots that are owned by amazon, wich have no relevance for me.</p>

<p>Is there any way to filter those public snapshots?</p>

<p>Greets</p>

<p>Code for the other functions:</p>

<pre><code>def costreference_isset(instance):
#Searching for Instance without CostReference-tags
if instance.tags is None:
    print(""[INFO]: No Tags have been set yet:"")
    return(False)

#Searching for CostReference-tags
for t in instance.tags:
    if t['Key'] == 'CostReference':
        return(True)
return(False)

def get_costreferencetag(instance):

for t in instance.tags:
    if t['Key'] == ""CostReference"":
        return(str(t['Value']))

return(False)
</code></pre>

<p>managedpsp is a list with valid Costreference - tags</p>
",5904672.0,,,,,2020-03-10 01:40:40,Iterating through owned ec2.snapshots,<python><amazon-web-services><amazon-ec2><aws-lambda>,2,0,,2020-03-10 15:31:55,,CC BY-SA 4.0,Im trying to print out every snapshot that hasnt got the specific Tag CostReference inside my aws account   To Iterate through the snapshots Im using:   So far so good the code is working  but Im also getting the public Snapshots that are owned by amazon  wich have no relevance for me  Is there any way to filter those public snapshots  Greets Code for the other functions:  managedpsp is a list with valid Costreference - tags 
43689282,1,,,2017-04-28 21:41:02,,2,1008,"<p>Is it possible to substitute default Spring Framework's way of creating and managing objects via reflections with other dependency injection tool (that would be faster, because would avoid reflections), while still holding on Spring's rich API?</p>

<p>For example, I would like to have beans created by Dagger 2 or Tiger or Feather that would still be able to interact with Spring Data/Social/MVC.</p>

<p><a href=""https://github.com/google/dagger"" rel=""nofollow noreferrer"">https://github.com/google/dagger</a></p>

<p><a href=""https://github.com/google/tiger"" rel=""nofollow noreferrer"">https://github.com/google/tiger</a></p>

<p><a href=""https://github.com/zsoltherpai/feather"" rel=""nofollow noreferrer"">https://github.com/zsoltherpai/feather</a></p>

<p>I know that someone is going to say ""start worrying about performance when it will become problem"" - well, I would say it's about time to start worrying about it right now.</p>

<p>In my option, it would allow Spring to embrace FaaS (Function as a Service). FaaS jvm is going to be shut down after serving it's call, so You either keep it running (like regular server) and pay for literally every millisecond or some calls may be delayed even few seconds (to boot everything up).</p>

<p>I have found two projects, that are trying to use Spring in FaaS environment and are tackling this problem, but in my option it's easier to remove problem (reflections) that try to overcome it with hacks.</p>

<p><a href=""https://github.com/markfisher/spring-cloud-function"" rel=""nofollow noreferrer"">https://github.com/markfisher/spring-cloud-function</a></p>

<p><a href=""https://github.com/kennyk65/spring-cloud-serverless"" rel=""nofollow noreferrer"">https://github.com/kennyk65/spring-cloud-serverless</a></p>

<p>Or, maybe there is another way to solve this problem and efficiently use Spring in FaaS, that I am not aware of?</p>

<p>Related question: <a href=""https://stackoverflow.com/questions/43288216/running-spring-boot-on-amazon-lambda"">Running Spring Boot on Amazon Lambda</a></p>

<p>I have been trying to use minimal Spring Framework application (like 3-5 classes) and still it takes (sometimes) 5-15 seconds to handle first request (next are handled in 50-100ms), so minimizing isn't really working in this case.</p>
",6058078.0,,-1.0,,2017-05-23 12:34:17,2021-04-08 08:05:28,Spring without reflection,<java><spring><dependency-injection><aws-lambda>,2,2,,,,CC BY-SA 3.0,Is it possible to substitute default Spring Frameworks way of creating and managing objects via reflections with other dependency injection tool (that would be faster  because would avoid reflections)  while still holding on Springs rich API  For example  I would like to have beans created by Dagger 2 or Tiger or Feather that would still be able to interact with Spring Data/Social/MVC     I know that someone is going to say start worrying about performance when it will become problem - well  I would say its about time to start worrying about it right now  In my option  it would allow Spring to embrace FaaS (Function as a Service)  FaaS jvm is going to be shut down after serving its call  so You either keep it running (like regular server) and pay for literally every millisecond or some calls may be delayed even few seconds (to boot everything up)  I have found two projects  that are trying to use Spring in FaaS environment and are tackling this problem  but in my option its easier to remove problem (reflections) that try to overcome it with hacks    Or  maybe there is another way to solve this problem and efficiently use Spring in FaaS  that I am not aware of  Related question:  I have been trying to use minimal Spring Framework application (like 3-5 classes) and still it takes (sometimes) 5-15 seconds to handle first request (next are handled in 50-100ms)  so minimizing isnt really working in this case  
60637398,1,,,2020-03-11 13:39:12,,0,48,"<p>I would like to get a 2nd option for which AWS services to use in my following use case:</p>
<ol>
<li>Client calls a lambda function and writes an <code>Invoice</code> record into DynamoDB (<code>InvoiceTbl</code>)</li>
<li>In the <code>Invoice</code>, there is a collection of <code>bills</code> stored as a json attribute - <code>[{bill1, bill2, bill3}]</code> - which I would like to split up and write them individually into <code>BillTbl</code>, <strong>only if</strong> the <code>Invoice's</code> status is marked as <strong>Paid</strong></li>
<li>And if the <code>Invoice</code> is <strong>Paid</strong>, I will also like to aggregate the amount and updates it to <code>InvoiceTotalTbl</code></li>
</ol>
<p>Of course, the straight-forward way will be doing them in the lambda function. However, I would like to de-couple <code>2 and 3</code> into another process. I'm thinking of:</p>
<h1>Design 1</h1>
<ol>
<li>Use <code>DynamoDB Stream</code> on <code>InvoiceTbl</code> to trigger another lambda function</li>
<li>In that lambda function, check if the <code>Invoice</code> status is <strong>Paid</strong>, then do <code>2 and 3</code></li>
</ol>
<hr />
<h1>Design 2</h1>
<ol>
<li>In the lambda function, if the <code>Invoice</code> status is <strong>Paid</strong>, add it to <code>SQS</code></li>
<li>The <code>SQS</code> will then invoke a lambda function to do <code>2 and 3</code></li>
</ol>
<h3>Cons</h3>
<p><code>SQS</code> has a payload limit of 256 KB</p>
<hr />
<h1>Design 3</h1>
<ol>
<li>Use <code>Step Function</code></li>
<li>Once the <code>Invoice</code> status transit to <strong>Paid</strong>, it will do <code>2 and 3</code></li>
</ol>
<h3>Cons</h3>
<p><code>Step Function</code> is expensive (cost-wise)</p>
<hr />
<p><strong>Design 1</strong> seems to be fine in terms of speed - <code>2 and 3</code> gets to execute quickly without much delays. But I don't like the idea that it gets trigger everytimes; <code>2 and 3</code> should only be triggered if the <code>Invoice</code> status is <strong>Paid</strong>, and I'm afraid over time, the cost will be expensive</p>
<p>Is there any other better design/aws services I should be looking at for my particular use case?</p>
<p>Thanks.</p>
",3419791.0,,-1.0,,2020-06-20 09:12:55,2020-03-11 15:50:52,"In AWS lambda, what is the best way to Extract, Transform, Aggregate, and Write to DynamoDB",<amazon-web-services><aws-lambda><amazon-dynamodb>,0,5,,,,CC BY-SA 4.0,I would like to get a 2nd option for which AWS services to use in my following use case:  Client calls a lambda function and writes an  record into DynamoDB () In the   there is a collection of  stored as a json attribute -  - which I would like to split up and write them individually into   only if the  status is marked as Paid And if the  is Paid  I will also like to aggregate the amount and updates it to   Of course  the straight-forward way will be doing them in the lambda function  However  I would like to de-couple  into another process  Im thinking of: Design 1  Use  on  to trigger another lambda function In that lambda function  check if the  status is Paid  then do    Design 2  In the lambda function  if the  status is Paid  add it to  The  will then invoke a lambda function to do   Cons  has a payload limit of 256 KB  Design 3  Use  Once the  status transit to Paid  it will do   Cons  is expensive (cost-wise)  Design 1 seems to be fine in terms of speed -  gets to execute quickly without much delays  But I dont like the idea that it gets trigger everytimes;  should only be triggered if the  status is Paid  and Im afraid over time  the cost will be expensive Is there any other better design/aws services I should be looking at for my particular use case  Thanks  
60682030,1,,,2020-03-14 11:03:03,,0,1002,"<p>I am working on an integration with a Vendor that can only send me XML requests in a predefined structure
That is not compatible with my system. 
Changing the structure of the XML is possible but might be an expensive project if the Vendor would do it for me. </p>

<p>To try and solve this issue i was wondering, would it be possible to convert the said XML requests to JSON on the fly using an AWS Lambda function? 
I was thinking about a solution in which an XML requests comes in from the Vendor to my ALB, converted to a JSON request using a Lambda function and returned to my system for processing in a JSON format. 
Would this be a scalable solution?</p>
",4915344.0,,,,,2020-03-14 11:13:09,Convert XML requests to JSON on the fly using AWS lambda function and Application load balancer (ALB),<json><xml><rest><aws-lambda>,1,5,,,,CC BY-SA 4.0,I am working on an integration with a Vendor that can only send me XML requests in a predefined structure That is not compatible with my system   Changing the structure of the XML is possible but might be an expensive project if the Vendor would do it for me   To try and solve this issue i was wondering  would it be possible to convert the said XML requests to JSON on the fly using an AWS Lambda function   I was thinking about a solution in which an XML requests comes in from the Vendor to my ALB  converted to a JSON request using a Lambda function and returned to my system for processing in a JSON format   Would this be a scalable solution  
60714724,1,60714981.0,,2020-03-17 00:07:27,,0,915,"<p>I can't distinguish between privite subnet and public subnet.</p>

<p>I created a vpc and connected the subnet, and igw was also connected to the route tables. So, isn't the network a public subnet?</p>

<p>As I expected, the public network seems to have to communicate with the outside, but there is no communication at all.</p>

<p>Connection from aws lambda to RDS is possible (vpc), but timeout occurs for both uploading files to s3 and sending messages to slack.</p>

<p>I have seen a lot of posts about using vpc endpoints, but when I try to set it up</p>

<pre><code>Warning
When you use an endpoint, the source IP addresses from your instances in your affected subnets for accessing the AWS service in the same region will be private IP addresses, not public IP addresses. Existing connections from your affected subnets to the AWS service that use public IP addresses may be dropped. Ensure that you do n’t have critical tasks running when you create or modify an endpoint.
</code></pre>

<p>So isn't ec2 currently disconnected from s3? Then, there is a problem with the service and it cannot be set.</p>

<p>In the lambda vpc configuration, even if all inbounds of the security group are opened, the connection is not established.</p>

<p>Is there only a way to set up NAT? </p>

<p>NAT wants to avoid it because of its cost.</p>

<p>my goal is to communicate with rds, s3, slack in lambda on vpc.</p>
",12329709.0,,,,,2020-03-17 01:35:17,How lambda connects to s3 inside vpc,<amazon-web-services><amazon-s3><aws-lambda><amazon-rds><amazon-vpc>,1,2,,,,CC BY-SA 4.0,I cant distinguish between privite subnet and public subnet  I created a vpc and connected the subnet  and igw was also connected to the route tables  So  isnt the network a public subnet  As I expected  the public network seems to have to communicate with the outside  but there is no communication at all  Connection from aws lambda to RDS is possible (vpc)  but timeout occurs for both uploading files to s3 and sending messages to slack  I have seen a lot of posts about using vpc endpoints  but when I try to set it up  So isnt ec2 currently disconnected from s3  Then  there is a problem with the service and it cannot be set  In the lambda vpc configuration  even if all inbounds of the security group are opened  the connection is not established  Is there only a way to set up NAT   NAT wants to avoid it because of its cost  my goal is to communicate with rds  s3  slack in lambda on vpc  
60771340,1,,,2020-03-20 09:15:12,,3,2558,"<p>I was running a serverless web application on a lambda inside a VPC, and connecting to a Aurora-MySQL RDS instance, with inbound rules to allow traffic from the security group of the lambda
The connection was working fine, however, quite often the lambda cold start was giving me a timeout.
After some research, I found out that running a lambda on a VPC brings an additional cost on startup and I saw the recommendation in more than 1 place to avoid using lambda on a VPC except if you strictly need to access some resource in the VPC.</p>

<p>So, I decided to move my RDS to a publicly accessible instance, so my lambda can access it over the internet and remove the lambda from the VPC.</p>

<p>So, I changed the RDS <code>Public accessibility</code> option to <code>Yes</code> and edited the security group to allow inbound connection from any IP.
I have also removed the VPC from the lambda, so the lambda is not running on a VPC anymore
I thought it was gonna be enough.</p>

<p>But then my lambda started failing to connect to the database
I tried to connect using my local client, again, failure</p>

<p>tried pinging to the hostname, got request timeouts</p>

<p>After digging a bit into it, I found that my DB instance subnet group having some private subnets might be a problem (?)
So, I have created a new subnet group with only public subnets, and tried to move my db instance to the new subnet group... but got this message:</p>

<pre><code>You cannot move DB instance my-instance to subnet group my-new-group. The specified DB subnet group and DB instance are in the same VPC.
</code></pre>

<p>Ok, it seems that I can't move to a different subnet in the same VPC, I started trying to create a new VPC, but it doesn't seem to be right and I'm sure there is something else I am missing here.</p>

<p>I also read about Network ACL, and thought that this might be the problem, but my rules seem to be fine, with the default rule to allow any traffic (and the rule * to DENY)</p>

<p><code>ALL Traffic ALL ALL 0.0.0.0/0 ALLOW</code></p>

<p>My RDS Network settings</p>

<pre><code>Subnet group
default

Subnets
subnet-11111111
subnet-22222222
subnet-33333333
subnet-44444444
subnet-55555555
subnet-66666666

Security
VPC security groups
default (sg-111111)
( active )

Public accessibility
Yes
</code></pre>

<p>My Security group inbound rules</p>

<pre><code>Type Protocol Port range    Source  Description - optional
All traffic All All 0.0.0.0/0   -
All traffic All All ::/0    -
</code></pre>

<p>Still can't connect, can't connect with my local client, can't even ping it:</p>

<p>Connecting through my local client</p>

<pre><code>Can't connect to MySQL server on 'my-instance.xxxxxxxxxx.us-east-1.rds.amazonaws.com' 
</code></pre>

<pre><code>ping my-instance.xxxxxxx.us-east-1.rds.amazonaws.com
PING ec2-xx-xx-xx-xx.compute-1.amazonaws.com (xx.xx.xx.xx): 56 data bytes
Request timeout for icmp_seq 0
Request timeout for icmp_seq 1
Request timeout for icmp_seq 2
</code></pre>

<p>Any idea of what I am missing here?</p>

<p><strong>UPDATE</strong></p>

<p>My VPC has internet access (I can access internet services from it, not an issue), I have an Internet Gateway and NAT Gateway in place.</p>

<p>I'm using Zappa for the lambda deployment, which takes care of creating a keep-warm function... however, I know that concurrent requests could still be an issue</p>

<p>The issue with VPC in lambda is that it can add 10s on the cold start, which is a no-deal for some of my use cases:
<a href=""https://www.freecodecamp.org/news/lambda-vpc-cold-starts-a-latency-killer-5408323278dd/"" rel=""nofollow noreferrer"">https://www.freecodecamp.org/news/lambda-vpc-cold-starts-a-latency-killer-5408323278dd/</a></p>
",1742659.0,,174777.0,,2020-03-20 11:31:21,2020-03-20 11:31:21,Can't connect to a public accessible AWS RDS,<amazon-web-services><aws-lambda><amazon-rds><amazon-vpc><subnet>,2,2,,,,CC BY-SA 4.0,I was running a serverless web application on a lambda inside a VPC  and connecting to a Aurora-MySQL RDS instance  with inbound rules to allow traffic from the security group of the lambda The connection was working fine  however  quite often the lambda cold start was giving me a timeout  After some research  I found out that running a lambda on a VPC brings an additional cost on startup and I saw the recommendation in more than 1 place to avoid using lambda on a VPC except if you strictly need to access some resource in the VPC  So  I decided to move my RDS to a publicly accessible instance  so my lambda can access it over the internet and remove the lambda from the VPC  So  I changed the RDS  option to  and edited the security group to allow inbound connection from any IP  I have also removed the VPC from the lambda  so the lambda is not running on a VPC anymore I thought it was gonna be enough  But then my lambda started failing to connect to the database I tried to connect using my local client  again  failure tried pinging to the hostname  got request timeouts After digging a bit into it  I found that my DB instance subnet group having some private subnets might be a problem ( ) So  I have created a new subnet group with only public subnets  and tried to move my db instance to the new subnet group    but got this message:  Ok  it seems that I cant move to a different subnet in the same VPC  I started trying to create a new VPC  but it doesnt seem to be right and Im sure there is something else I am missing here  I also read about Network ACL  and thought that this might be the problem  but my rules seem to be fine  with the default rule to allow any traffic (and the rule * to DENY)  My RDS Network settings  My Security group inbound rules  Still cant connect  cant connect with my local client  cant even ping it: Connecting through my local client   Any idea of what I am missing here  UPDATE My VPC has internet access (I can access internet services from it  not an issue)  I have an Internet Gateway and NAT Gateway in place  Im using Zappa for the lambda deployment  which takes care of creating a keep-warm function    however  I know that concurrent requests could still be an issue The issue with VPC in lambda is that it can add 10s on the cold start  which is a no-deal for some of my use cases:  
60787022,1,60792276.0,,2020-03-21 11:05:50,,1,2315,"<p>I am new to aws lambda and I am moving my spring boot 2.x based project to lambda.But I am struggling with lambda cold-start and warm-up. I tried a few things mentioned in this link:<a href=""https://github.com/awslabs/aws-serverless-java-container/wiki/Quick-start---Spring-Boot"" rel=""nofollow noreferrer"">https://github.com/awslabs/aws-serverless-java-container/wiki/Quick-start---Spring-Boot</a>, but still the application takes around 45 secs to start.</p>

<p>Things I tried:  </p>

<ol>
<li><p>Async initialization from the above link. It did help a bit but not enough.  </p></li>
<li><p>Skip the Init phase of the lambda. It helped reduce almost 8 secs.  </p></li>
<li><p>Provisioned concurrency but as far as I could see, it is not helping either. When I saw the logs, the spring context is getting initialized every time, if any request comes after an interval of 15-20 mins.</p></li>
</ol>

<p>The response time of my lambda in different scenarios is: </p>

<pre><code>1. 3008 MB memory/first request/ response time: ~25 secs.  
2. 3008 MB memory/2nd request immediately after 1st req/ response time: ~600ms.  
3. 1024 MB memory/1st req/ postman request times out.  
4. 1024 MB memory/2nd req immediately after 1st req/response time:  ~750ms.  
5. 1792 MB memory/1st req/ response time: ~27sec.  
6. 1792 MB memory/ 2nd req immediately after 1st req/response time:  ~650ms
</code></pre>

<p>To reduce this response time, I am thinking of making a REST call to my lambda every 5 or 10 mins so as to keep the spring context in memory and that in turn would help serve the requests faster. This call will be like a health check call, very less to no processing at all.</p>

<p>Is this an advisable approach? Or is there a better way of achieving this goal? </p>

<p>I am unclear about AWS will charge in this case.</p>
",4903603.0,,,,,2020-03-21 19:21:07,AWS Lambda cold start issue with spring boot,<java><spring-boot><aws-lambda><warm-up><cold-start>,1,3,1.0,,,CC BY-SA 4.0,I am new to aws lambda and I am moving my spring boot 2 x based project to lambda But I am struggling with lambda cold-start and warm-up  I tried a few things mentioned in this link:  but still the application takes around 45 secs to start  Things I tried:    Async initialization from the above link  It did help a bit but not enough    Skip the Init phase of the lambda  It helped reduce almost 8 secs    Provisioned concurrency but as far as I could see  it is not helping either  When I saw the logs  the spring context is getting initialized every time  if any request comes after an interval of 15-20 mins   The response time of my lambda in different scenarios is:   To reduce this response time  I am thinking of making a REST call to my lambda every 5 or 10 mins so as to keep the spring context in memory and that in turn would help serve the requests faster  This call will be like a health check call  very less to no processing at all  Is this an advisable approach  Or is there a better way of achieving this goal   I am unclear about AWS will charge in this case  
60781641,1,60781836.0,,2020-03-20 21:07:11,,1,801,"<p>I want to support a light-weight functionality (a DDB lookup and forward the request to backend service) supporting around peak 50 TPS with an acceptable latency &lt;1s, I was thinking about using lambda with provisioned concurrency feature, or is it better to use Fargate?</p>

<p>When should we prefer Fargate to Lambda with Provisioned concurrency feature?</p>

<p>Any pointers to cost, performance study of both the services is helpful.</p>
",3499519.0,,,,,2020-03-20 21:26:40,AWS Fargate vs Lambda with Provisioned concurrency,<aws-lambda><aws-fargate>,1,0,,,,CC BY-SA 4.0,I want to support a light-weight functionality (a DDB lookup and forward the request to backend service) supporting around peak 50 TPS with an acceptable latency &lt;1s  I was thinking about using lambda with provisioned concurrency feature  or is it better to use Fargate  When should we prefer Fargate to Lambda with Provisioned concurrency feature  Any pointers to cost  performance study of both the services is helpful  
46916670,1,,,2017-10-24 17:32:55,,0,67,"<p>I have a lambda that is coded in python 3.6 with some SQL queries in it to parse to aws Athena. This lambda will be triggered by a dynamoDB whenever there is a new item that falls into dynamodb. For each new item, I want to spin up a lambda. For suppose, if there are 100 new items that fall into DynamoDB- there will be 100 concurrent Lambda that will execute. But in this process, there was a moment where one of the SQL query failed in Athena and lambda cannot complete the calculation for that dynamodb record. </p>

<p>Note: the data of each record in dynamodb will be parsed to SQL queries in python and to AWS ATHENA.</p>

<p>My question: When there is an error in one of the concurrent Lambda's how do I stop this process, the lambda is repeating the execution for the same record which is costing me. </p>
",8604194.0,,2593745.0,,2017-10-26 10:18:41,2017-10-26 10:18:41,Controlling the operation of aws lambda(python 3.6),<python><amazon-web-services><aws-lambda>,1,3,,,,CC BY-SA 3.0,I have a lambda that is coded in python 3 6 with some SQL queries in it to parse to aws Athena  This lambda will be triggered by a dynamoDB whenever there is a new item that falls into dynamodb  For each new item  I want to spin up a lambda  For suppose  if there are 100 new items that fall into DynamoDB- there will be 100 concurrent Lambda that will execute  But in this process  there was a moment where one of the SQL query failed in Athena and lambda cannot complete the calculation for that dynamodb record   Note: the data of each record in dynamodb will be parsed to SQL queries in python and to AWS ATHENA  My question: When there is an error in one of the concurrent Lambdas how do I stop this process  the lambda is repeating the execution for the same record which is costing me   
